Company,TypeName,OpSys,Resolution_Width,Resolution_Height,Pixels,IPS,Touchscreen,Inches,Weight,Ram,Memory_SSD,Memory_HDD,Memory_Hybrid,Memory_Flash,Gpu_Nvidia,Gpu_AMD,Gpu_Intel,Gpu_ARM,Cpu_Intel,Cpu_AMD,Cpu_Samsung,Cpu_GHz,Price
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,1.9,4,0,500,0,0,0,0,1,0,1,0,0,2.5,43956.0
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,4,0,500,0,0,0,0,1,0,1,0,0,2.4,36496.8
Dell,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.42,32,256,1024,0,0,1,0,0,0,1,0,0,2.8,167778.72
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.4,6,256,0,0,0,1,0,0,0,1,0,0,2.5,37029.6
Dell,2 in 1 Convertible,Windows 10,3200,1800,5760000,0,1,13.3,1.22,16,512,0,0,0,0,0,1,0,1,0,0,1.3,101178.72
Dell,Ultrabook,Windows 10,2560,1440,3686400,0,1,14.0,1.5,8,256,0,0,0,0,0,1,0,1,0,0,2.6,104587.5744
Dell,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,4.42,32,256,1024,0,0,1,0,0,0,1,0,0,2.6,149184.0
Toshiba,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.95,8,256,0,0,0,0,0,1,0,1,0,0,2.3,62870.4
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.73,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,109218.672
HP,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.04,8,128,1024,0,0,1,0,0,0,1,0,0,2.7,52161.12
Lenovo,Notebook,Windows 7,1366,768,1049088,0,0,14.0,1.7,4,0,0,508,0,0,0,1,0,1,0,0,2.3,53386.56
Asus,2 in 1 Convertible,Windows 10,3840,2160,8294400,0,1,15.6,2.3,16,512,2048,0,0,1,0,0,0,1,0,0,2.7,95850.72
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.04,6,0,1024,0,0,0,0,1,0,1,0,0,2.7,30849.12
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.99,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,93186.72
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,15.6,2.19,12,512,0,0,0,0,0,1,0,1,0,0,2.7,69210.72
Toshiba,Notebook,Windows 7,1920,1080,2073600,0,0,13.3,1.2,4,128,0,0,0,0,0,1,0,1,0,0,2.3,63669.6
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.2,6,256,0,0,0,0,1,0,0,0,1,0,3.6,29250.72
Fujitsu,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.3,4,256,0,0,0,0,0,1,0,1,0,0,2.3,34578.72
Toshiba,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.75,4,0,500,0,0,0,0,1,0,1,0,0,2.3,48751.2
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.25,4,0,500,0,0,0,1,0,0,1,0,0,2.5,31914.72
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,8,0,1024,0,0,0,0,1,0,1,0,0,2.5,42943.68
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.5,8,128,1024,0,0,1,0,0,0,1,0,0,2.8,63349.92
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.36,8,0,1024,0,0,0,1,0,0,1,0,0,2.7,39906.72
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.6,8,128,0,0,0,0,0,1,0,1,0,0,2.5,59620.32
HP,Netbook,Windows 10,1920,1080,2073600,0,0,12.5,0.97,8,512,0,0,0,0,0,1,0,1,0,0,1.2,101658.24
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.1,4,128,1024,0,0,0,1,0,0,1,0,0,2.0,26586.72
Lenovo,Notebook,No OS,1366,768,1049088,0,0,15.6,1.9,4,128,0,0,0,0,0,1,0,1,0,0,1.1,14418.6336
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.3,8,256,0,0,0,0,0,1,0,1,0,0,2.3,71874.72
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.68,8,256,0,0,0,0,0,1,0,1,0,0,2.5,47365.92
Asus,Notebook,Windows 10,3200,1800,5760000,0,0,13.3,1.4,8,256,0,0,0,0,0,1,0,1,0,0,2.5,61272.0
HP,Ultrabook,Windows 10,1920,1080,2073600,1,1,13.3,1.11,8,256,0,0,0,0,0,1,0,1,0,0,2.7,71874.72
Acer,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.4,4,0,500,0,0,0,0,1,0,1,0,0,1.1,20246.4
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.5,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,95850.72
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,14.0,1.48,8,512,0,0,0,0,0,1,0,1,0,0,2.7,111301.92
Acer,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.7,8,128,1024,0,0,1,0,0,0,1,0,0,2.8,67132.8
HP,Notebook,Windows 10,1920,1080,2073600,1,0,13.3,1.34,8,256,0,0,0,0,0,1,0,1,0,0,2.5,63349.92
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.18,4,128,0,0,0,0,0,1,0,1,0,0,2.4,29144.16
HP,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.64,4,0,500,0,0,0,0,1,0,1,0,0,2.5,41505.12
Toshiba,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.2,4,128,0,0,0,0,0,1,0,1,0,0,2.3,63669.6
HP,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.48,4,256,0,0,0,0,0,1,0,1,0,0,2.4,58607.4672
HP,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.95,4,256,0,0,0,0,0,1,0,1,0,0,2.5,64202.4
HP,Ultrabook,Windows 7,1920,1080,2073600,0,0,14.0,1.43,8,256,0,0,0,0,0,1,0,1,0,0,2.6,77202.72
HP,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.64,8,256,0,0,0,1,0,0,0,1,0,0,2.5,55904.5728
HP,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.64,4,0,500,0,0,0,0,1,0,1,0,0,2.4,36443.52
Dell,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.65,8,0,0,1024,0,1,0,0,0,1,0,0,2.5,50562.72
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,12.5,1.26,4,0,500,0,0,0,0,1,0,1,0,0,2.5,81997.92
HP,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.48,4,256,0,0,0,0,0,1,0,1,0,0,2.5,84715.2
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,14.0,1.54,8,256,0,0,0,0,0,1,0,1,0,0,2.5,100550.5488
HP,Notebook,Windows 10,1366,768,1049088,0,0,13.3,1.49,4,0,500,0,0,0,0,1,0,1,0,0,2.4,42624.0
Toshiba,Notebook,Windows 10,1366,768,1049088,0,0,13.3,1.5,8,256,0,0,0,0,0,1,0,1,0,0,2.3,64468.8
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.04,4,256,0,0,0,0,0,1,0,1,0,0,2.4,41025.0672
Lenovo,Notebook,Windows 7,3840,2160,8294400,1,0,17.3,2.4,16,512,0,0,0,1,0,0,0,1,0,0,2.7,158135.04
Toshiba,Notebook,Windows 10,1920,1080,2073600,1,0,14.0,1.47,8,256,0,0,0,0,0,1,0,1,0,0,2.3,79387.2
HP,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.43,8,256,0,0,0,0,0,1,0,1,0,0,2.5,118761.12
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,15.6,2.08,4,0,1024,0,0,0,0,1,0,1,0,0,2.3,42410.3472
Toshiba,Ultrabook,Windows 10,1920,1080,2073600,0,0,13.3,1.2,8,256,0,0,0,0,0,1,0,1,0,0,2.3,84715.2
HP,Notebook,Windows 10,1920,1080,2073600,1,0,13.3,1.11,8,256,0,0,0,0,0,1,0,1,0,0,2.5,61218.72
HP,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.64,8,256,0,0,0,1,0,0,0,1,0,0,2.7,63159.7104
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.09,8,0,500,0,0,0,0,1,0,1,0,0,2.4,55754.3232
HP,Ultrabook,Windows 10,1366,768,1049088,0,0,12.5,1.26,4,256,0,0,0,0,0,1,0,1,0,0,2.5,83063.52
HP,Notebook,Windows 10,1366,768,1049088,0,0,14.0,2.31,4,0,500,0,0,0,0,1,0,1,0,0,2.5,63349.92
HP,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.95,4,0,500,0,0,0,0,1,0,1,0,0,2.5,56476.8
Dell,Ultrabook,Windows 10,3200,1800,5760000,0,1,13.3,1.29,8,256,0,0,0,0,0,1,0,1,0,0,2.5,86526.72
HP,Notebook,Windows 10,1920,1080,2073600,0,0,17.3,2.63,8,256,0,0,0,1,0,0,0,1,0,0,2.5,57542.4
HP,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.64,4,256,0,0,0,0,0,1,0,1,0,0,2.5,51841.44
Acer,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.1,6,0,1024,0,0,0,1,0,0,0,1,0,3.0,21791.52
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.7,8,128,1024,0,0,1,0,0,0,1,0,0,2.8,63499.104
HP,Notebook,Windows 7,1920,1080,2073600,0,0,14.0,1.95,8,256,0,0,0,0,0,1,0,1,0,0,2.3,63669.6
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,1.84,8,256,0,0,0,0,0,1,0,1,0,0,2.5,65480.5872
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,12.5,1.26,8,256,0,0,0,0,0,1,0,1,0,0,2.5,71874.72
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.04,4,0,500,0,0,0,0,1,0,1,0,0,2.5,39533.76
Toshiba,Ultrabook,Windows 10,1920,1080,2073600,1,0,14.0,1.47,8,256,0,0,0,0,0,1,0,1,0,0,2.6,91908.0
Dell,Notebook,Windows 7,1920,1080,2073600,0,0,15.6,2.09,8,256,0,0,0,0,0,1,0,1,0,0,2.4,56633.976
HP,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.64,8,256,0,0,0,0,0,1,0,1,0,0,2.5,53839.9728
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,15.6,1.8,4,256,0,0,0,0,0,1,0,1,0,0,2.5,45128.16
Vero,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.45,2,0,0,0,32,0,0,1,0,1,0,0,1.44,11231.424
Toshiba,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.4,16,256,0,0,0,1,0,0,0,1,0,0,2.5,75924.0
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.3,8,256,0,0,0,0,0,1,0,1,0,0,2.3,55922.688
HP,Notebook,Windows 10,1920,1080,2073600,0,0,14.0,1.54,4,0,500,0,0,0,0,1,0,1,0,0,2.3,53280.0
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,1.84,8,256,500,0,0,0,0,1,0,1,0,0,2.4,112065.9552
HP,Notebook,Windows 7,1920,1080,2073600,0,0,14.0,1.43,8,256,0,0,0,0,0,1,0,1,0,0,2.3,78268.32
MSI,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,3.78,16,256,1024,0,0,1,0,0,0,1,0,0,2.7,82351.6992
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.6,16,128,1024,0,0,1,0,0,0,1,0,0,2.6,122010.6672
Asus,Netbook,Chrome OS,1366,768,1049088,0,0,11.6,1.2,4,0,0,0,16,0,0,1,0,1,0,0,1.6,15339.312
Lenovo,Notebook,Windows 7,2560,1440,3686400,1,0,14.0,1.1,16,256,0,0,0,0,0,1,0,1,0,0,2.6,139593.6
HP,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,1.91,8,0,1024,0,0,1,0,0,0,1,0,0,2.7,52161.12
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,15.6,2.3,8,256,0,0,0,0,0,1,0,1,0,0,2.7,58288.32
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.04,4,256,0,0,0,0,0,1,0,1,0,0,2.5,52161.12
Dell,Ultrabook,Windows 10,3200,1800,5760000,0,1,13.3,1.2,16,1024,0,0,0,0,0,1,0,1,0,0,2.7,120093.12
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.31,4,0,500,0,0,0,0,1,0,1,0,0,2.3,37570.392
HP,Notebook,No OS,1366,768,1049088,0,0,15.6,1.96,4,0,500,0,0,0,0,1,0,1,0,0,2.5,26586.72
Acer,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.4,8,0,1024,0,0,0,1,0,0,0,1,0,2.2,23922.72
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,13.3,1.6,12,256,0,0,0,0,0,1,0,1,0,0,2.7,69210.72
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.94,16,256,1024,0,0,1,0,0,0,1,0,0,2.6,96916.32
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.04,8,256,0,0,0,0,0,1,0,1,0,0,2.7,57009.6
Asus,Gaming,No OS,1920,1080,2073600,1,0,17.3,4.0,16,0,1024,0,0,1,0,0,0,1,0,0,2.6,53173.44
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.25,4,0,1024,0,0,0,0,1,0,1,0,0,2.5,29783.52
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.32,16,0,2048,0,0,0,1,0,0,1,0,0,2.7,52746.6672
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,1.8,16,256,1024,0,0,1,0,0,0,1,0,0,2.6,102777.12
Dell,Ultrabook,Windows 10,1920,1080,2073600,0,0,13.3,1.29,8,256,0,0,0,0,0,1,0,1,0,0,2.7,77682.24
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,3.58,64,1024,0,0,0,1,0,0,0,1,0,0,2.7,211788.0
Dell,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.62,8,256,0,0,0,0,0,1,0,1,0,0,2.5,42517.9728
Dell,Gaming,Windows 10,3840,2160,8294400,0,0,15.6,3.21,16,256,1024,0,0,1,0,0,0,1,0,0,2.6,70809.12
Apple,Ultrabook,Mac OS X,2304,1440,3317760,1,0,12.0,0.92,8,0,0,0,256,0,0,1,0,1,0,0,1.1,69264.0
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.06,4,0,500,0,0,0,0,1,0,1,0,0,2.3,25679.8944
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.31,4,0,500,0,0,0,0,1,0,1,0,0,2.3,63882.72
HP,Ultrabook,Windows 7,1920,1080,2073600,0,0,12.5,1.26,8,256,0,0,0,0,0,1,0,1,0,0,2.3,63882.72
HP,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.49,8,256,0,0,0,0,0,1,0,1,0,0,2.7,58075.2
Lenovo,Ultrabook,Windows 10,1920,1080,2073600,1,1,12.5,1.3,8,256,0,0,0,0,0,1,0,1,0,0,2.5,91294.7472
Lenovo,Notebook,Windows 10,1600,900,1440000,0,0,17.3,3.0,8,0,1024,0,0,0,1,0,0,1,0,0,2.3,35111.52
Lenovo,Notebook,Windows 10,1920,1080,2073600,1,0,15.6,2.3,4,0,1024,0,0,1,0,0,0,1,0,0,2.3,52054.56
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,3.78,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,133146.72
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.1,4,0,500,0,0,0,0,1,0,1,0,0,2.3,28771.2
HP,Notebook,Windows 7,1920,1080,2073600,0,0,15.6,2.31,4,0,500,0,0,0,0,1,0,1,0,0,2.3,50083.2
Lenovo,Ultrabook,Windows 10,2560,1440,3686400,1,1,12.5,0.99,8,512,0,0,0,0,0,1,0,1,0,0,1.2,74538.72
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.6,32,512,0,1024,0,1,0,0,0,1,0,0,2.7,172627.2
Lenovo,2 in 1 Convertible,Windows 10,1920,1200,2304000,1,1,10.1,0.69,4,0,0,0,64,0,0,1,0,1,0,0,1.44,34433.2656
HP,Ultrabook,Windows 10,3840,2160,8294400,1,0,13.3,1.3,16,512,0,0,0,0,0,1,0,1,0,0,2.7,109170.72
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.18,8,256,0,0,0,0,0,1,0,1,0,0,2.5,39960.0
HP,Notebook,Windows 7,1920,1080,2073600,0,0,14.0,1.54,4,0,500,0,0,0,0,1,0,1,0,0,2.3,54931.1472
HP,Workstation,Windows 7,1920,1080,2073600,0,0,15.6,1.9,8,256,0,0,0,0,1,0,0,1,0,0,2.5,79653.6
Lenovo,Notebook,Windows 7,1920,1080,2073600,0,0,14.0,1.7,8,180,0,0,0,0,0,1,0,1,0,0,2.3,63882.72
HP,Notebook,Chrome OS,3200,1800,5760000,0,0,13.3,1.29,4,0,0,0,32,0,0,1,0,1,0,0,1.5,32767.2
Acer,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.4,4,0,500,0,0,0,1,0,0,0,1,0,2.2,20619.36
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.2,4,0,500,0,0,0,0,1,0,1,0,0,1.6,20965.1472
HP,Notebook,No OS,1366,768,1049088,0,0,15.6,1.86,4,0,1024,0,0,0,0,1,0,1,0,0,2.0,18434.3472
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,2.7,8,256,1024,0,0,1,0,0,0,1,0,0,2.8,85194.72
Dell,Ultrabook,Windows 10,1920,1080,2073600,1,0,13.3,1.4,4,256,0,0,0,0,1,0,0,1,0,0,1.6,43601.688
HP,Netbook,Windows 7,1366,768,1049088,0,0,12.5,2.4,4,128,0,0,0,0,0,1,0,1,0,0,2.3,85194.72
Acer,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.4,8,256,1024,0,0,1,0,0,0,1,0,0,2.5,42570.72
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.36,8,0,1024,0,0,0,1,0,0,1,0,0,2.5,34035.264
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.6,8,256,0,0,0,1,0,0,0,1,0,0,2.6,85194.72
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,1.96,4,0,1024,0,0,0,0,1,0,1,0,0,1.6,26640.0
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.3,16,128,1024,0,0,1,0,0,0,1,0,0,2.6,122490.72
Dell,Ultrabook,Windows 7,1366,768,1049088,0,0,12.5,1.5,4,0,500,0,0,0,0,1,0,1,0,0,2.3,60480.792
Dell,Ultrabook,Windows 7,1366,768,1049088,0,0,12.5,1.5,4,128,0,0,0,0,0,1,0,1,0,0,2.3,62176.1616
Acer,Notebook,Chrome OS,1366,768,1049088,0,0,15.6,2.2,4,16,0,0,0,0,0,1,0,1,0,0,1.5,11135.52
HP,Workstation,Windows 7,1920,1080,2073600,1,0,17.3,3.0,8,0,1024,0,0,0,1,0,0,1,0,0,2.6,154458.72
Lenovo,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.4,16,512,0,0,0,1,0,0,0,1,0,0,2.8,63882.72
Dell,Ultrabook,Windows 7,1366,768,1049088,0,0,12.5,1.5,8,256,0,0,0,0,0,1,0,1,0,0,2.3,75289.968
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.9,8,128,1024,0,0,1,0,0,0,1,0,0,2.6,80516.2032
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,15.6,2.1,4,256,0,0,0,0,0,1,0,1,0,0,2.3,46193.76
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.1,4,0,1024,0,0,0,1,0,0,0,1,0,2.5,21205.44
Asus,Gaming,Windows 10,1920,1080,2073600,1,0,15.6,2.59,16,128,1024,0,0,1,0,0,0,1,0,0,2.6,71341.92
HP,Notebook,Windows 10,3200,1800,5760000,0,1,13.3,1.16,8,256,0,0,0,0,0,1,0,1,0,0,1.1,90522.72
Dell,Notebook,Windows 7,1366,768,1049088,0,0,15.6,2.24,4,0,500,0,0,0,1,0,0,1,0,0,2.3,40980.312
Lenovo,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.1,4,128,0,0,0,0,0,1,0,1,0,0,2.0,22857.12
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,13.3,1.16,8,512,0,0,0,0,0,1,0,1,0,0,2.5,104908.32
Lenovo,2 in 1 Convertible,Android,1920,1200,2304000,1,1,10.1,0.69,4,0,0,0,64,0,0,1,0,1,0,0,1.44,29250.72
Dell,Ultrabook,Windows 10,1920,1080,2073600,0,0,13.3,1.23,8,256,0,0,0,0,0,1,0,1,0,0,2.4,73473.12
Lenovo,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,4.6,16,256,0,1024,0,1,0,0,0,1,0,0,2.7,146519.4672
Razer,Ultrabook,Windows 10,3840,2160,8294400,0,1,12.5,1.25,8,256,0,0,0,0,0,1,0,1,0,0,2.5,54825.12
Toshiba,Ultrabook,Windows 10,1920,1080,2073600,0,0,13.3,1.05,16,512,0,0,0,0,0,1,0,1,0,0,2.7,118601.28
Asus,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,3.52,8,128,1024,0,0,1,0,0,0,1,0,0,2.6,69929.4672
Vero,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.35,4,0,0,0,32,0,0,1,0,1,0,0,1.44,10442.88
HP,Notebook,Windows 10,1920,1080,2073600,0,0,13.3,1.16,8,256,0,0,0,0,0,1,0,1,0,0,2.3,90043.2
HP,Notebook,Windows 7,1920,1080,2073600,0,0,14.0,1.43,8,256,0,0,0,0,0,1,0,1,0,0,2.3,80612.64
Dell,Notebook,Linux,1366,768,1049088,0,0,15.6,2.09,4,0,500,0,0,0,0,1,0,1,0,0,2.3,27899.0064
Asus,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.0,4,0,1024,0,0,0,0,1,0,1,0,0,2.4,23176.8
Lenovo,2 in 1 Convertible,Windows 10,1920,1080,2073600,1,1,14.0,1.8,8,256,0,0,0,0,0,1,0,1,0,0,2.5,88924.32
Lenovo,2 in 1 Convertible,Windows 10,1920,1200,2304000,1,1,10.1,0.69,4,0,0,0,64,0,0,1,0,1,0,0,1.44,25521.12
HP,Ultrabook,Windows 7,1366,768,1049088,0,0,12.5,1.26,8,256,0,0,0,0,0,1,0,1,0,0,2.4,100965.6
Lenovo,Gaming,No OS,1920,1080,2073600,1,0,15.6,2.4,8,128,1024,0,0,1,0,0,0,1,0,0,2.5,52693.92
HP,Gaming,Windows 10,1920,1080,2073600,1,0,17.3,3.35,8,128,1024,0,0,1,0,0,0,1,0,0,2.3,60153.12
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.04,8,0,2048,0,0,0,0,1,0,1,0,0,2.7,33513.12
Lenovo,2 in 1 Convertible,Windows 7,1920,1080,2073600,1,1,14.0,1.8,8,512,0,0,0,1,0,0,0,1,0,0,2.6,109244.2464
Asus,Notebook,Windows 10,1366,768,1049088,0,0,14.0,1.5,4,0,0,0,32,0,0,1,0,1,0,0,1.1,14811.84
HP,Ultrabook,Windows 10,1920,1080,2073600,0,0,15.6,1.84,8,256,0,0,0,0,0,1,0,1,0,0,2.7,40066.56
Acer,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.23,4,0,1024,0,0,1,0,0,0,1,0,0,2.5,32820.48
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.5,16,0,0,1024,0,0,1,0,0,1,0,0,2.5,58554.72
HP,Workstation,Windows 7,1920,1080,2073600,1,0,17.3,3.0,8,256,0,0,0,1,0,0,0,1,0,0,2.6,210424.032
Dell,Notebook,Windows 10,1366,768,1049088,0,0,15.6,2.5,8,0,1024,0,0,0,1,0,0,1,0,0,2.5,41771.52
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,3.78,16,256,1024,0,0,1,0,0,0,1,0,0,2.7,127818.72
HP,Ultrabook,Windows 7,1920,1080,2073600,0,0,15.6,1.88,8,256,0,0,0,0,0,1,0,1,0,0,2.5,115709.2416
Lenovo,2 in 1 Convertible,Windows 10,2560,1440,3686400,1,1,14.0,2.8,16,512,0,0,0,0,0,1,0,1,0,0,2.6,130003.2
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.4,8,128,1024,0,0,1,0,0,0,1,0,0,2.8,60888.384
HP,2 in 1 Convertible,Windows 10,1920,1080,2073600,0,1,13.3,1.48,8,256,0,0,0,0,0,1,0,1,0,0,2.4,86793.12
HP,Workstation,Windows 7,1920,1080,2073600,1,0,15.6,2.59,8,256,0,0,0,1,0,0,0,1,0,0,2.6,118761.12
HP,2 in 1 Convertible,Windows 10,2560,1440,3686400,0,1,13.3,1.48,8,256,0,0,0,0,0,1,0,1,0,0,2.6,95850.72
HP,Workstation,Windows 7,1920,1080,2073600,0,0,15.6,2.0,8,256,0,0,0,1,0,0,0,1,0,0,2.6,101178.72
HP,Ultrabook,Windows 7,1920,1080,2073600,0,0,12.5,1.26,8,256,0,0,0,0,0,1,0,1,0,0,2.5,122381.496
Dell,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.18,8,256,0,0,0,1,0,0,0,1,0,0,2.7,53807.472
HP,Notebook,Windows 7,1920,1080,2073600,0,0,15.6,1.88,8,256,0,0,0,0,0,1,0,1,0,0,2.3,84129.12
Lenovo,2 in 1 Convertible,Windows 10,2560,1440,3686400,1,1,14.0,1.27,8,256,0,0,0,0,0,1,0,1,0,0,2.5,124621.92
Lenovo,Notebook,No OS,1366,768,1049088,0,0,15.6,1.9,4,0,1024,0,0,0,0,1,0,1,0,0,2.0,18061.92
HP,Notebook,Windows 10,1366,768,1049088,0,0,15.6,1.86,4,0,500,0,0,0,1,0,0,0,1,0,1.8,15824.16
Lenovo,Notebook,No OS,1920,1080,2073600,0,0,15.6,2.32,8,0,1024,0,0,0,1,0,0,1,0,0,2.3,31914.72
Dell,Gaming,Windows 10,1920,1080,2073600,0,0,15.6,2.62,8,0,1024,0,0,1,0,0,0,1,0,0,2.8,63882.72
Dell,Notebook,Windows 10,3840,2160,8294400,1,1,15.6,2.04,8,256,0,0,0,1,0,0,0,1,0,0,2.3,119916.2304
HP,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,1.91,4,256,0,0,0,0,1,0,0,0,1,0,2.5,25515.2592
MSI,Gaming,Windows 10,1920,1080,2073600,0,0,17.3,2.7,16,256,1024,0,0,1,0,0,0,1,0,0,2.8,79536.384
Lenovo,Ultrabook,Windows 7,1920,1080,2073600,0,0,14.0,1.4,12,512,0,0,0,0,0,1,0,1,0,0,2.6,122490.72
Lenovo,Notebook,Windows 10,1920,1080,2073600,0,0,15.6,2.5,8,0,0,1024,0,0,1,0,0,1,0,0,2.3,42010.7472
HP,2 in 1 Convertible,Windows 10,2560,1440,3686400,0,1,13.3,1.48,8,512,0,0,0,0,0,1,0,1,0,0,2.6,108744.48
